date,dp,dy,ep,bm,ntis,tbl,ltr,tms,dfy,infl,ret
201706,-3.939254184497277,-3.927744466111686,-3.1555699620347566,0.2769687672,-0.0101861403,0.0089,0.0158,0.0167,0.006999999999999999,0.0008547218,0.005798
201707,-3.9381345642568983,-3.9333322817035463,-3.1483477298779183,0.2725452275,-0.0097840063,0.0098,-0.001,0.016,0.006900000000000003,0.000907111,0.020696
201708,-3.9505865245495704,-3.931422563035877,-3.1577536497419976,0.2658036788,-0.0131635508,0.0107,-0.0027,0.015500000000000002,0.006900000000000003,-0.0006899226,0.002238
201709,-3.944463527501362,-3.9439171844450462,-3.14863625108387,0.2651136136,-0.0122128251,0.0101,0.0289,0.0141,0.0068000000000000005,0.0029944523,0.02005
201710,-3.956959406016763,-3.9378404488135144,-3.1581839613439504,0.2597061668,-0.0110851796,0.0103,-0.0205,0.0156,0.006699999999999998,0.0052949059,0.024158
201711,-3.973666854299848,-3.951721255421543,-3.17145141118415,0.2489061986,-0.0123780689,0.0107,-0.0013,0.015400000000000002,0.007200000000000005,-0.0006320421,0.031389
201712,-3.972171163884507,-3.9684580532832507,-3.1665601176672107,0.2397271007,-0.0121925133,0.0123,0.0036,0.013699999999999999,0.006999999999999999,2.43247e-05,0.011149
201801,-4.000753318924749,-3.966987310290994,-3.191796036882346,0.2353933431,-0.0198788747,0.0132,0.0102,0.012199999999999999,0.007100000000000002,-0.0005878323,0.05806
201802,-4.048141383475855,-3.9934839656888292,-3.2297275342860257,0.2225191486,-0.0190436022,0.0141,-0.0315,0.014300000000000002,0.007100000000000002,0.0054477455,-0.037661
201803,-4.0011983769624235,-4.040924492598345,-3.1735497782923616,0.2324780656,-0.0183197976,0.0157,-0.0224,0.0144,0.006900000000000003,0.00453469,-0.025459
201804,-3.9667806836785124,-3.9940331966323046,-3.130112772841115,0.2594615384,-0.0182213491,0.017,0.0259,0.0115,0.0076999999999999985,0.0022611259,0.00377
201805,-3.9629357545185147,-3.9602206427713855,-3.1127034374362292,0.2588168347,-0.0186056626,0.0176,-0.0177,0.012399999999999998,0.008199999999999999,0.0039750916,0.0238
201806,-3.9777966698362284,-3.956418467433591,-3.11435504185994,0.2561382283,-0.0189335034,0.0186,0.0164,0.0103,0.008300000000000002,0.0041589169,0.00684
201807,-3.9761522963969727,-3.9713215829001705,-3.0998399636038707,0.2576624102,-0.022101276,0.019,0.0007,0.010100000000000001,0.0087,0.0015938757,0.037144
201808,-4.002761559015066,-3.9673735790382665,-3.1139287931612225,0.2460666239,-0.0170959218,0.0196,-0.0131,0.010600000000000002,0.0092,6.74633e-05,0.032938
201809,-4.02387548620206,-3.994061164538866,-3.122888956140568,0.2408578222,-0.0214512302,0.0203,0.0152,0.009000000000000001,0.008899999999999998,0.0005555423,0.005138
201810,-4.019533332240523,-4.015248225520201,-3.1067451638782346,0.2363654368,-0.0208344491,0.0213,-0.0518,0.0121,0.009000000000000001,0.0011620252,-0.068409
201811,-3.9386698243920004,-4.010599173447661,-3.0297157202707954,0.2490002293,-0.021216895,0.0225,-0.0204,0.012700000000000003,0.009300000000000003,0.0017667635,0.019752
201812,-3.947514678334576,-3.929812901575281,-3.04234404067988,0.2448789003,-0.0245930674,0.0233,0.0505,0.008399999999999998,0.010000000000000002,-0.0033493485,-0.090646
201901,-3.8424720858242423,-3.938737372942318,-2.941030151949608,0.2680887675,-0.0192279093,0.0237,0.0481,0.004700000000000003,0.011099999999999999,-0.0031939628,0.081409
201902,-3.9108698670642243,-3.8351277122358485,-3.0117490655630794,0.2501565028,-0.0193047054,0.0237,0.008,0.0034000000000000002,0.0119,0.0019065967,0.031708
201903,-3.9328727997623676,-3.9035772067756747,-3.036047272034306,0.241311545,-0.0231593356,0.0239,-0.0091,0.0029,0.0116,0.0042270531,0.019531
201904,-3.9434002996672133,-3.925634757830193,-3.0488395329922895,0.2530880893,-0.0232314942,0.024,0.0447,0.0017000000000000001,0.010700000000000001,0.0056413584,0.040629
201905,-3.9750656146032153,-3.9365052781601255,-3.085219793477158,0.2467665239,-0.0216996946,0.0238,-0.0126,0.0014999999999999979,0.010099999999999998,0.0052950016,-0.063187
201906,-3.9001751247712733,-3.9682160136244775,-3.0150028301911265,0.2644460878,-0.0203583181,0.0235,0.053,0.0005000000000000004,0.009599999999999997,0.0021287586,0.069561
201907,-3.9600322246145065,-3.8933739050802645,-3.0794905395742873,0.2467011142,-0.0125383465,0.0217,0.0104,-0.0010000000000000009,0.0104,0.0001991472,0.014603
201908,-3.9663090892590143,-3.9532663217860042,-3.09839059904804,0.2442739041,-0.012604296,0.021,0.0024,-0.00040000000000000105,0.009899999999999999,0.0016709416,-0.016085
201909,-3.9413295893205174,-3.9595868970353925,-3.0860250934384936,0.2485388245,-0.010142435,0.0195,0.0797,-0.0032000000000000015,0.008899999999999998,-5.06682e-05,0.018791
201910,-3.951689271576843,-3.9346540310531646,-3.1089870552380034,0.24379691,-0.0108381093,0.0189,-0.0192,-0.001899999999999999,0.008800000000000002,0.0007834486,0.021621
201911,-3.965983695840058,-3.945757876257127,-3.1128686175585445,0.2426304844,-0.0131574095,0.0165,-0.0052,0.0005999999999999998,0.0091,0.0022861906,0.036206
201912,-3.9935675662067807,-3.9600872746274574,-3.1302674963798056,0.2339361894,-0.0077962379,0.0154,-0.0059,0.002700000000000001,0.008799999999999999,-0.000536243,0.029787
202001,-4.01589616709858,-3.987707426086292,-3.142629348761143,0.2299438976,-0.0071991555,0.0154,-0.0253,0.003199999999999998,0.008700000000000003,-0.0009097695,0.000108
202002,-4.006626107460177,-4.008255524049795,-3.197892416523729,0.2322421148,-0.0076936915,0.0152,0.0632,0.002400000000000001,0.008299999999999998,0.0038797699,-0.081872
202003,-3.9111855715808854,-3.9990450925170897,-3.1703592374063776,0.2582607418,-0.0055601644,0.0152,0.0588,-0.00020000000000000052,0.008300000000000002,0.0027406181,-0.121997
202004,-3.7699921492850743,-3.9036599178780413,-3.100891187184282,0.3060971381,-0.0077002938,0.0029,0.0625,0.0058,0.0127,-0.002176451,0.128894
202005,-3.888837520423852,-3.769416624186446,-3.2705517632035432,0.2755630148,-0.0105380601,0.0014,0.0082,0.0052,0.017000000000000005,-0.0066869419,0.047818
202006,-3.9325504930642055,-3.888264002833675,-3.367736092311074,0.2643009466,-0.0149669183,0.0013,-0.0097,0.0054,0.014499999999999999,1.95016e-05,0.020348
202007,-3.9501970097028254,-3.931975628698763,-3.4418105465588056,0.2599004838,-0.0168450216,0.0016,0.0023,0.0057,0.012,0.0054720469,0.05691
202008,-4.0084924815257725,-3.9548557031165235,-3.4988462217575176,0.2538481447,-0.0119981517,0.0013,0.0287,0.0049,0.011699999999999999,0.0050582435,0.072068
202009,-4.080892082076098,-4.013172979986444,-3.569974797902047,0.2359749631,-0.0085038846,0.001,-0.0349,0.0055,0.0102,0.0031532105,-0.038151
202010,-4.045576487417745,-4.0855945906613345,-3.5333788511291715,0.2414819827,-0.0056980778,0.0011,0.008,0.005699999999999999,0.010499999999999999,0.0013927469,-0.026409
202011,-4.020768148917826,-4.048823829257515,-3.519300464797338,0.2531462251,-0.0018951134,0.001,-0.0238,0.006900000000000001,0.0109,0.0004149378,0.109404
202012,-4.1261725186699065,-4.024026070351504,-3.6356233917614835,0.2263524912,-0.0052618187,0.0009,0.0093,0.0078,0.010000000000000002,-0.0006106272,0.041572
202101,-4.1658900861411245,-4.1294410888579085,-3.686451671443071,0.2191947588,-9.78825e-05,0.0009,-0.0115,0.0084,0.009000000000000005,0.0009414785,-0.010052
202102,-4.158388676435484,-4.169587793257426,-3.5613444815618776,0.2237556291,0.0026973427,0.0008,-0.0304,0.01,0.007899999999999997,0.0042537835,0.026104
202103,-4.1878587356709165,-4.1621018360037905,-3.4848525389745513,0.2168854181,0.0070137029,0.0004,-0.0581,0.0122,0.0072000000000000015,0.0054743828,0.043314
202104,-4.233146807786361,-4.191583999088919,-3.4336575240582565,0.1980837771,0.0157183432,0.0003,-0.0322,0.015799999999999998,0.007000000000000003,0.0070832731,0.053906
202105,-4.282905525178648,-4.231808203064353,-3.4082944503591817,0.1928601898,0.0200542401,0.0002,0.0238,0.016200000000000003,0.006999999999999996,0.0082189092,0.006208
202106,-4.28704021647614,-4.281568709924119,-3.3427394580565224,0.1892039983,0.0174643028,0.0002,0.0001,0.016,0.006600000000000002,0.0080171052,0.023682
202107,-4.307676025956963,-4.285705185911101,-3.29839510934214,0.1893517312,0.0172545895,0.0004,0.0284,0.0148,0.006499999999999999,0.0092906629,0.024305
202108,-4.32219628512057,-4.2997030558738265,-3.2866080268722175,0.1870050696,0.0160790309,0.0005,0.0305,0.0127,0.006699999999999998,0.0048105235,0.0306
202109,-4.342866132698568,-4.314288081729879,-3.2820426497486386,0.1847560839,0.0148456664,0.0005,-0.0035,0.0123,0.0069,0.0020659114,-0.046076
202110,-4.286280527989492,-4.335018290974114,-3.2012242268066124,0.193036445,0.0155978835,0.0004,-0.025,0.013300000000000001,0.007000000000000003,0.0027159709,0.07051
202111,-4.346731106807405,-4.2798728970092315,-3.2262596315497065,0.1823894543,0.0133682275,0.0005,0.0051,0.015300000000000001,0.006700000000000001,0.0083081186,-0.007256
202112,-4.331997287406339,-4.340365938507326,-3.1777473303564934,0.189454908,0.0156397784,0.0005,0.021,0.015099999999999999,0.006600000000000002,0.0049134275,0.043485
